Entity,ISO3,Date,Total confirmed cases of COVID-19 (cases)
Trinidad and Tobago,TTO,4/8/20,107
Trinidad and Tobago,TTO,4/9/20,107
Trinidad and Tobago,TTO,4/10/20,109
Trinidad and Tobago,TTO,4/11/20,109
Trinidad and Tobago,TTO,4/12/20,112
Trinidad and Tobago,TTO,4/13/20,113
Trinidad and Tobago,TTO,4/14/20,113
Trinidad and Tobago,TTO,4/15/20,113
Trinidad and Tobago,TTO,4/16/20,114
Trinidad and Tobago,TTO,4/17/20,114
Trinidad and Tobago,TTO,4/18/20,114
Trinidad and Tobago,TTO,4/19/20,114
Tunisia,TUN,3/3/20,1
Tunisia,TUN,3/10/20,2
Tunisia,TUN,3/11/20,5
Tunisia,TUN,3/12/20,7
Tunisia,TUN,3/13/20,13
Tunisia,TUN,3/14/20,16
Tunisia,TUN,3/15/20,16
Tunisia,TUN,3/16/20,18
Tunisia,TUN,3/17/20,20
Tunisia,TUN,3/18/20,24
Tunisia,TUN,3/19/20,29
Tunisia,TUN,3/20/20,39
Tunisia,TUN,3/21/20,54
Tunisia,TUN,3/22/20,60
Tunisia,TUN,3/23/20,75
Tunisia,TUN,3/24/20,89
Tunisia,TUN,3/25/20,114
Tunisia,TUN,3/26/20,173
Tunisia,TUN,3/27/20,173
Tunisia,TUN,3/28/20,227
Tunisia,TUN,3/29/20,227
Tunisia,TUN,3/30/20,278
Tunisia,TUN,3/31/20,312
Tunisia,TUN,4/1/20,362
Tunisia,TUN,4/2/20,394
Tunisia,TUN,4/3/20,455
Tunisia,TUN,4/4/20,455
Tunisia,TUN,4/5/20,495
Tunisia,TUN,4/6/20,553
Tunisia,TUN,4/7/20,574
Tunisia,TUN,4/8/20,596
Tunisia,TUN,4/9/20,623
Tunisia,TUN,4/10/20,643
Tunisia,TUN,4/11/20,671
Tunisia,TUN,4/12/20,685
Tunisia,TUN,4/13/20,707
Tunisia,TUN,4/14/20,726
Tunisia,TUN,4/15/20,747
Tunisia,TUN,4/16/20,780
Tunisia,TUN,4/17/20,822
Tunisia,TUN,4/18/20,864
Tunisia,TUN,4/19/20,866
Turkey,TUR,3/12/20,1
Turkey,TUR,3/13/20,2
Turkey,TUR,3/16/20,18
Turkey,TUR,3/17/20,47
Turkey,TUR,3/18/20,98
Turkey,TUR,3/19/20,191
Turkey,TUR,3/20/20,359
Turkey,TUR,3/21/20,670
Turkey,TUR,3/22/20,947
Turkey,TUR,3/23/20,1236
Turkey,TUR,3/24/20,1529
Turkey,TUR,3/25/20,1872
Turkey,TUR,3/26/20,2433
Turkey,TUR,3/27/20,3629
Turkey,TUR,3/28/20,5698
Turkey,TUR,3/29/20,7402
Turkey,TUR,3/30/20,9217
Turkey,TUR,3/31/20,10827
Turkey,TUR,4/1/20,13531
Turkey,TUR,4/2/20,15679
Turkey,TUR,4/3/20,18135
Turkey,TUR,4/4/20,20921
Turkey,TUR,4/5/20,23934
Turkey,TUR,4/6/20,27069
Turkey,TUR,4/7/20,30217
Turkey,TUR,4/8/20,34109
Turkey,TUR,4/9/20,38226
Turkey,TUR,4/10/20,42282
Turkey,TUR,4/11/20,47029
Turkey,TUR,4/12/20,52167
Turkey,TUR,4/13/20,56956
Turkey,TUR,4/14/20,61049
Turkey,TUR,4/15/20,65111
Turkey,TUR,4/16/20,69392
Turkey,TUR,4/17/20,74193
Turkey,TUR,4/18/20,78546
Turkey,TUR,4/19/20,82329
Turks and Caicos Islands,TCA,3/25/20,1
Turks and Caicos Islands,TCA,3/26/20,1
Turks and Caicos Islands,TCA,3/27/20,2
Turks and Caicos Islands,TCA,3/28/20,2
Turks and Caicos Islands,TCA,3/29/20,5
Turks and Caicos Islands,TCA,3/30/20,5
Turks and Caicos Islands,TCA,3/31/20,5
Turks and Caicos Islands,TCA,4/1/20,5
Turks and Caicos Islands,TCA,4/2/20,5
Turks and Caicos Islands,TCA,4/3/20,5
Turks and Caicos Islands,TCA,4/4/20,5
Turks and Caicos Islands,TCA,4/5/20,5
Turks and Caicos Islands,TCA,4/6/20,5
Turks and Caicos Islands,TCA,4/7/20,8
Turks and Caicos Islands,TCA,4/8/20,8
Turks and Caicos Islands,TCA,4/9/20,8
Turks and Caicos Islands,TCA,4/10/20,8
Turks and Caicos Islands,TCA,4/11/20,9
Turks and Caicos Islands,TCA,4/12/20,9
Turks and Caicos Islands,TCA,4/13/20,9
Turks and Caicos Islands,TCA,4/14/20,10
Turks and Caicos Islands,TCA,4/15/20,10
Turks and Caicos Islands,TCA,4/16/20,11
Turks and Caicos Islands,TCA,4/17/20,11
Turks and Caicos Islands,TCA,4/18/20,11
Turks and Caicos Islands,TCA,4/19/20,11
Uganda,UGA,3/22/20,1
Uganda,UGA,3/23/20,1
Uganda,UGA,3/24/20,9
Uganda,UGA,3/25/20,9
Uganda,UGA,3/26/20,14
Uganda,UGA,3/27/20,14
Uganda,UGA,3/28/20,14
Uganda,UGA,3/29/20,30
Uganda,UGA,3/30/20,33
Uganda,UGA,3/31/20,33
Uganda,UGA,4/1/20,44
Uganda,UGA,4/2/20,44
Uganda,UGA,4/3/20,45
Uganda,UGA,4/4/20,48
Uganda,UGA,4/5/20,48
Uganda,UGA,4/6/20,52
Uganda,UGA,4/7/20,52
Uganda,UGA,4/8/20,52
Uganda,UGA,4/9/20,53
Uganda,UGA,4/10/20,53
Uganda,UGA,4/11/20,53
Uganda,UGA,4/12/20,53
Uganda,UGA,4/13/20,54
Uganda,UGA,4/14/20,54
Uganda,UGA,4/15/20,55
Uganda,UGA,4/16/20,55
Uganda,UGA,4/17/20,55
Uganda,UGA,4/18/20,55
Uganda,UGA,4/19/20,55
Ukraine,UKR,3/4/20,1
Ukraine,UKR,3/13/20,3
Ukraine,UKR,3/16/20,3
Ukraine,UKR,3/17/20,5
Ukraine,UKR,3/18/20,14
Ukraine,UKR,3/19/20,19
Ukraine,UKR,3/20/20,26
Ukraine,UKR,3/21/20,26
Ukraine,UKR,3/22/20,41
Ukraine,UKR,3/23/20,47
Ukraine,UKR,3/24/20,73
Ukraine,UKR,3/25/20,84
Ukraine,UKR,3/26/20,113
Ukraine,UKR,3/27/20,156
Ukraine,UKR,3/28/20,218
Ukraine,UKR,3/29/20,311
Ukraine,UKR,3/30/20,418
Ukraine,UKR,3/31/20,480
Ukraine,UKR,4/1/20,549
Ukraine,UKR,4/2/20,794
Ukraine,UKR,4/3/20,804
Ukraine,UKR,4/4/20,987
Ukraine,UKR,4/5/20,1096
Ukraine,UKR,4/6/20,1251
Ukraine,UKR,4/7/20,1319
Ukraine,UKR,4/8/20,1462
Ukraine,UKR,4/9/20,1668
Ukraine,UKR,4/10/20,1892
Ukraine,UKR,4/11/20,2203
Ukraine,UKR,4/12/20,2511
Ukraine,UKR,4/13/20,2777
Ukraine,UKR,4/14/20,3102
Ukraine,UKR,4/15/20,3372
Ukraine,UKR,4/16/20,4161
Ukraine,UKR,4/17/20,4462
Ukraine,UKR,4/18/20,5106
Ukraine,UKR,4/19/20,5449
United Arab Emirates,ARE,12/31/19,0
United Arab Emirates,ARE,1/1/20,0
United Arab Emirates,ARE,1/2/20,0
United Arab Emirates,ARE,1/3/20,0
United Arab Emirates,ARE,1/4/20,0
United Arab Emirates,ARE,1/5/20,0
United Arab Emirates,ARE,1/6/20,0
United Arab Emirates,ARE,1/7/20,0
United Arab Emirates,ARE,1/8/20,0
United Arab Emirates,ARE,1/9/20,0
United Arab Emirates,ARE,1/10/20,0
United Arab Emirates,ARE,1/11/20,0
United Arab Emirates,ARE,1/12/20,0
United Arab Emirates,ARE,1/13/20,0
United Arab Emirates,ARE,1/14/20,0
United Arab Emirates,ARE,1/15/20,0
United Arab Emirates,ARE,1/16/20,0
United Arab Emirates,ARE,1/17/20,0
United Arab Emirates,ARE,1/18/20,0
United Arab Emirates,ARE,1/19/20,0
United Arab Emirates,ARE,1/20/20,0
United Arab Emirates,ARE,1/21/20,0
United Arab Emirates,ARE,1/22/20,0
United Arab Emirates,ARE,1/23/20,0
United Arab Emirates,ARE,1/24/20,0
United Arab Emirates,ARE,1/25/20,0
United Arab Emirates,ARE,1/26/20,0
United Arab Emirates,ARE,1/27/20,1
United Arab Emirates,ARE,1/28/20,1
United Arab Emirates,ARE,1/29/20,1
United Arab Emirates,ARE,1/30/20,4
United Arab Emirates,ARE,1/31/20,4
United Arab Emirates,ARE,2/1/20,4
United Arab Emirates,ARE,2/2/20,5
United Arab Emirates,ARE,2/3/20,5
United Arab Emirates,ARE,2/4/20,5
United Arab Emirates,ARE,2/5/20,5
United Arab Emirates,ARE,2/6/20,5
United Arab Emirates,ARE,2/7/20,5
United Arab Emirates,ARE,2/8/20,7
United Arab Emirates,ARE,2/9/20,7
United Arab Emirates,ARE,2/10/20,7
United Arab Emirates,ARE,2/11/20,8
United Arab Emirates,ARE,2/12/20,8
United Arab Emirates,ARE,2/13/20,8
United Arab Emirates,ARE,2/14/20,8
United Arab Emirates,ARE,2/15/20,8
United Arab Emirates,ARE,2/16/20,8
United Arab Emirates,ARE,2/17/20,9
United Arab Emirates,ARE,2/18/20,9
United Arab Emirates,ARE,2/19/20,9
United Arab Emirates,ARE,2/20/20,9
United Arab Emirates,ARE,2/21/20,9
United Arab Emirates,ARE,2/22/20,11
United Arab Emirates,ARE,2/23/20,13
United Arab Emirates,ARE,2/24/20,13
United Arab Emirates,ARE,2/25/20,13
United Arab Emirates,ARE,2/26/20,13
United Arab Emirates,ARE,2/27/20,13
United Arab Emirates,ARE,2/28/20,19
United Arab Emirates,ARE,2/29/20,19
United Arab Emirates,ARE,3/1/20,21
United Arab Emirates,ARE,3/2/20,21
United Arab Emirates,ARE,3/4/20,27
United Arab Emirates,ARE,3/6/20,29
United Arab Emirates,ARE,3/8/20,45
United Arab Emirates,ARE,3/10/20,59
United Arab Emirates,ARE,3/11/20,74
United Arab Emirates,ARE,3/13/20,85
United Arab Emirates,ARE,3/15/20,85
United Arab Emirates,ARE,3/16/20,86
United Arab Emirates,ARE,3/17/20,98
United Arab Emirates,ARE,3/18/20,113
United Arab Emirates,ARE,3/19/20,113
United Arab Emirates,ARE,3/20/20,140
United Arab Emirates,ARE,3/21/20,140
United Arab Emirates,ARE,3/22/20,153
United Arab Emirates,ARE,3/23/20,153
United Arab Emirates,ARE,3/24/20,198
United Arab Emirates,ARE,3/25/20,248
United Arab Emirates,ARE,3/26/20,333
United Arab Emirates,ARE,3/27/20,333
United Arab Emirates,ARE,3/28/20,405
United Arab Emirates,ARE,3/29/20,468
United Arab Emirates,ARE,3/30/20,468
United Arab Emirates,ARE,3/31/20,611
United Arab Emirates,ARE,4/1/20,664
United Arab Emirates,ARE,4/2/20,664
United Arab Emirates,ARE,4/3/20,1024
United Arab Emirates,ARE,4/4/20,1024
United Arab Emirates,ARE,4/5/20,1505
United Arab Emirates,ARE,4/6/20,1799
United Arab Emirates,ARE,4/7/20,2076
United Arab Emirates,ARE,4/8/20,2359
United Arab Emirates,ARE,4/9/20,2659
United Arab Emirates,ARE,4/10/20,2990
United Arab Emirates,ARE,4/11/20,3360
United Arab Emirates,ARE,4/12/20,3736
United Arab Emirates,ARE,4/13/20,4123
United Arab Emirates,ARE,4/14/20,4521
United Arab Emirates,ARE,4/15/20,4933
United Arab Emirates,ARE,4/16/20,5365
United Arab Emirates,ARE,4/17/20,5825
United Arab Emirates,ARE,4/18/20,5825
United Arab Emirates,ARE,4/19/20,6302
United Kingdom,GBR,12/31/19,0
United Kingdom,GBR,1/1/20,0
United Kingdom,GBR,1/2/20,0
United Kingdom,GBR,1/3/20,0
United Kingdom,GBR,1/4/20,0
United Kingdom,GBR,1/5/20,0
United Kingdom,GBR,1/6/20,0
United Kingdom,GBR,1/7/20,0
United Kingdom,GBR,1/8/20,0
United Kingdom,GBR,1/9/20,0
United Kingdom,GBR,1/10/20,0
United Kingdom,GBR,1/11/20,0
United Kingdom,GBR,1/12/20,0
United Kingdom,GBR,1/13/20,0
United Kingdom,GBR,1/14/20,0
United Kingdom,GBR,1/15/20,0
United Kingdom,GBR,1/16/20,0
United Kingdom,GBR,1/17/20,0
United Kingdom,GBR,1/18/20,0
United Kingdom,GBR,1/19/20,0
United Kingdom,GBR,1/20/20,0
United Kingdom,GBR,1/21/20,0
United Kingdom,GBR,1/22/20,0
United Kingdom,GBR,1/23/20,0
United Kingdom,GBR,1/24/20,0
United Kingdom,GBR,1/25/20,0
United Kingdom,GBR,1/26/20,0
United Kingdom,GBR,1/27/20,0
United Kingdom,GBR,1/28/20,0
United Kingdom,GBR,1/29/20,0
United Kingdom,GBR,1/30/20,0
United Kingdom,GBR,1/31/20,2
United Kingdom,GBR,2/1/20,2
United Kingdom,GBR,2/2/20,2
United Kingdom,GBR,2/3/20,2
United Kingdom,GBR,2/4/20,2
United Kingdom,GBR,2/5/20,2
United Kingdom,GBR,2/6/20,2
United Kingdom,GBR,2/7/20,3
United Kingdom,GBR,2/8/20,3
United Kingdom,GBR,2/9/20,4
United Kingdom,GBR,2/10/20,4
United Kingdom,GBR,2/11/20,8
United Kingdom,GBR,2/12/20,8
United Kingdom,GBR,2/13/20,9
United Kingdom,GBR,2/14/20,9
United Kingdom,GBR,2/15/20,9
United Kingdom,GBR,2/16/20,9
United Kingdom,GBR,2/17/20,9
United Kingdom,GBR,2/18/20,9
United Kingdom,GBR,2/19/20,9
United Kingdom,GBR,2/20/20,9
United Kingdom,GBR,2/21/20,9
United Kingdom,GBR,2/22/20,9
United Kingdom,GBR,2/23/20,9
United Kingdom,GBR,2/24/20,13
United Kingdom,GBR,2/25/20,13
United Kingdom,GBR,2/26/20,13
United Kingdom,GBR,2/27/20,13
United Kingdom,GBR,2/28/20,16
United Kingdom,GBR,2/29/20,18
United Kingdom,GBR,3/1/20,23
United Kingdom,GBR,3/2/20,36
United Kingdom,GBR,3/3/20,40
United Kingdom,GBR,3/4/20,51
United Kingdom,GBR,3/5/20,85
United Kingdom,GBR,3/6/20,115
United Kingdom,GBR,3/7/20,163
United Kingdom,GBR,3/8/20,206
United Kingdom,GBR,3/9/20,273
United Kingdom,GBR,3/10/20,321
United Kingdom,GBR,3/11/20,373
United Kingdom,GBR,3/12/20,456
United Kingdom,GBR,3/13/20,590
United Kingdom,GBR,3/14/20,707
United Kingdom,GBR,3/15/20,1140
United Kingdom,GBR,3/16/20,1391
United Kingdom,GBR,3/17/20,1543
United Kingdom,GBR,3/18/20,1950
United Kingdom,GBR,3/19/20,2630
United Kingdom,GBR,3/20/20,3277
United Kingdom,GBR,3/21/20,3983
United Kingdom,GBR,3/22/20,5018
United Kingdom,GBR,3/23/20,5683
United Kingdom,GBR,3/24/20,6650
United Kingdom,GBR,3/25/20,8077
United Kingdom,GBR,3/26/20,9529
United Kingdom,GBR,3/27/20,11658
United Kingdom,GBR,3/28/20,14543
United Kingdom,GBR,3/29/20,17089
United Kingdom,GBR,3/30/20,19522
United Kingdom,GBR,3/31/20,22141
United Kingdom,GBR,4/1/20,25150
United Kingdom,GBR,4/2/20,29474
United Kingdom,GBR,4/3/20,33718
United Kingdom,GBR,4/4/20,38168
United Kingdom,GBR,4/5/20,41903
United Kingdom,GBR,4/6/20,47806
United Kingdom,GBR,4/7/20,51608
United Kingdom,GBR,4/8/20,55242
United Kingdom,GBR,4/9/20,60733
United Kingdom,GBR,4/10/20,65077
United Kingdom,GBR,4/11/20,70272
United Kingdom,GBR,4/12/20,78991
United Kingdom,GBR,4/13/20,84279
United Kingdom,GBR,4/14/20,88621
United Kingdom,GBR,4/15/20,93873
United Kingdom,GBR,4/16/20,98476
United Kingdom,GBR,4/17/20,103093
United Kingdom,GBR,4/18/20,108692
United Kingdom,GBR,4/19/20,114217
United States,USA,12/31/19,0
United States,USA,1/1/20,0
United States,USA,1/2/20,0
United States,USA,1/3/20,0
United States,USA,1/4/20,0
United States,USA,1/5/20,0
United States,USA,1/6/20,0
United States,USA,1/7/20,0
United States,USA,1/8/20,0
United States,USA,1/9/20,0
United States,USA,1/10/20,0
United States,USA,1/11/20,0
United States,USA,1/12/20,0
United States,USA,1/13/20,0
United States,USA,1/14/20,0
United States,USA,1/15/20,0
United States,USA,1/16/20,0
United States,USA,1/17/20,0
United States,USA,1/18/20,0
United States,USA,1/19/20,0
United States,USA,1/20/20,0
United States,USA,1/21/20,1
United States,USA,1/22/20,1
United States,USA,1/23/20,1
United States,USA,1/24/20,1
United States,USA,1/25/20,2
United States,USA,1/26/20,2
United States,USA,1/27/20,5
United States,USA,1/28/20,5
United States,USA,1/29/20,5
United States,USA,1/30/20,5
United States,USA,1/31/20,6
United States,USA,2/1/20,7
United States,USA,2/2/20,8
United States,USA,2/3/20,11
United States,USA,2/4/20,11
United States,USA,2/5/20,11
United States,USA,2/6/20,12
United States,USA,2/7/20,12
United States,USA,2/8/20,12
United States,USA,2/9/20,12
United States,USA,2/10/20,12
United States,USA,2/11/20,13
United States,USA,2/12/20,13
United States,USA,2/13/20,14
United States,USA,2/14/20,15
United States,USA,2/15/20,15
United States,USA,2/16/20,15
United States,USA,2/17/20,15
United States,USA,2/18/20,15
United States,USA,2/19/20,15
United States,USA,2/20/20,15
United States,USA,2/21/20,16
United States,USA,2/22/20,35
United States,USA,2/23/20,35
United States,USA,2/24/20,35
United States,USA,2/25/20,53
United States,USA,2/26/20,53
United States,USA,2/27/20,59
United States,USA,2/28/20,60
United States,USA,2/29/20,66
United States,USA,3/1/20,69
United States,USA,3/2/20,89
United States,USA,3/3/20,103
United States,USA,3/4/20,125
United States,USA,3/5/20,159
United States,USA,3/6/20,233
United States,USA,3/7/20,338
United States,USA,3/8/20,433
United States,USA,3/9/20,554
United States,USA,3/10/20,754
United States,USA,3/11/20,1025
United States,USA,3/12/20,1312
United States,USA,3/13/20,1663
United States,USA,3/14/20,2174
United States,USA,3/15/20,2951
United States,USA,3/16/20,3774
United States,USA,3/17/20,4661
United States,USA,3/18/20,6427
United States,USA,3/19/20,9415
United States,USA,3/20/20,14250
United States,USA,3/21/20,19624
United States,USA,3/22/20,26747
United States,USA,3/23/20,35206
United States,USA,3/24/20,46442
United States,USA,3/25/20,55231
United States,USA,3/26/20,69194
United States,USA,3/27/20,85991
United States,USA,3/28/20,104686
United States,USA,3/29/20,124665
United States,USA,3/30/20,143025
United States,USA,3/31/20,164620
United States,USA,4/1/20,189618
United States,USA,4/2/20,216721
United States,USA,4/3/20,245540
United States,USA,4/4/20,277965
United States,USA,4/5/20,312237
United States,USA,4/6/20,337635
United States,USA,4/7/20,368196
United States,USA,4/8/20,398809
United States,USA,4/9/20,432132
United States,USA,4/10/20,466033
United States,USA,4/11/20,501560
United States,USA,4/12/20,529951
United States,USA,4/13/20,557571
United States,USA,4/14/20,582594
United States,USA,4/15/20,609516
United States,USA,4/16/20,639664
United States,USA,4/17/20,671331
United States,USA,4/18/20,702164
United States,USA,4/19/20,735086
United States Virgin Islands,VIR,3/24/20,17
United States Virgin Islands,VIR,3/25/20,17
United States Virgin Islands,VIR,3/26/20,17
United States Virgin Islands,VIR,3/27/20,17
United States Virgin Islands,VIR,3/28/20,19
United States Virgin Islands,VIR,3/29/20,22
United States Virgin Islands,VIR,3/30/20,30
United States Virgin Islands,VIR,4/1/20,30
United States Virgin Islands,VIR,4/2/20,30
United States Virgin Islands,VIR,4/3/20,33
United States Virgin Islands,VIR,4/4/20,40
United States Virgin Islands,VIR,4/5/20,40
United States Virgin Islands,VIR,4/6/20,42
United States Virgin Islands,VIR,4/7/20,42
United States Virgin Islands,VIR,4/8/20,45
United States Virgin Islands,VIR,4/9/20,45
United States Virgin Islands,VIR,4/10/20,50
United States Virgin Islands,VIR,4/11/20,50
United States Virgin Islands,VIR,4/12/20,51
United States Virgin Islands,VIR,4/13/20,51
United States Virgin Islands,VIR,4/14/20,51
United States Virgin Islands,VIR,4/15/20,51
United States Virgin Islands,VIR,4/16/20,51
United States Virgin Islands,VIR,4/17/20,51
United States Virgin Islands,VIR,4/18/20,51
United States Virgin Islands,VIR,4/19/20,53
Upper middle income,,12/31/19,27
Upper middle income,,1/1/20,27
Upper middle income,,1/2/20,27
Upper middle income,,1/3/20,44
Upper middle income,,1/4/20,44
Upper middle income,,1/5/20,59
Upper middle income,,1/6/20,59
Upper middle income,,1/7/20,59
Upper middle income,,1/8/20,59
Upper middle income,,1/9/20,59
Upper middle income,,1/10/20,59
Upper middle income,,1/11/20,59
Upper middle income,,1/12/20,59
Upper middle income,,1/13/20,60
Upper middle income,,1/14/20,60
Upper middle income,,1/15/20,60
Upper middle income,,1/16/20,60
Upper middle income,,1/17/20,65
Upper middle income,,1/18/20,82
Upper middle income,,1/19/20,218
Upper middle income,,1/20/20,237
Upper middle income,,1/21/20,388
Upper middle income,,1/22/20,530
Upper middle income,,1/23/20,627
Upper middle income,,1/24/20,886
Upper middle income,,1/25/20,1331
Upper middle income,,1/26/20,1997
Upper middle income,,1/27/20,2787
Upper middle income,,1/28/20,4547
Upper middle income,,1/29/20,6016
Upper middle income,,1/30/20,7756
Upper middle income,,1/31/20,9737
Upper middle income,,2/1/20,11839
Upper middle income,,2/2/20,14429
Upper middle income,,2/3/20,17241
Upper middle income,,2/4/20,20478
Upper middle income,,2/5/20,24358
Upper middle income,,2/6/20,28087
Upper middle income,,2/7/20,31249
Upper middle income,,2/8/20,34675
Upper middle income,,2/9/20,37283
Upper middle income,,2/10/20,40259
Upper middle income,,2/11/20,42749
Upper middle income,,2/12/20,44778
Upper middle income,,2/13/20,59919
Upper middle income,,2/14/20,64076
Upper middle income,,2/15/20,66617
Upper middle income,,2/16/20,68625
Upper middle income,,2/17/20,70677
Upper middle income,,2/18/20,72568
Upper middle income,,2/19/20,74318
Upper middle income,,2/20/20,74714
Upper middle income,,2/21/20,75608
Upper middle income,,2/22/20,76448
Upper middle income,,2/23/20,77105
Upper middle income,,2/24/20,77338
Upper middle income,,2/25/20,77874
Upper middle income,,2/26/20,78327
Upper middle income,,2/27/20,78813
Upper middle income,,2/28/20,79252
Upper middle income,,2/29/20,79834
Upper middle income,,3/1/20,80628
Upper middle income,,3/2/20,81244
Upper middle income,,3/3/20,81902
Upper middle income,,3/4/20,82876
Upper middle income,,3/5/20,83615
Upper middle income,,3/6/20,84414
Upper middle income,,3/7/20,85817
Upper middle income,,3/8/20,86981
Upper middle income,,3/9/20,87833
Upper middle income,,3/10/20,88499
Upper middle income,,3/11/20,89489
Upper middle income,,3/12/20,90651
Upper middle income,,3/13/20,91903
Upper middle income,,3/14/20,93448
Upper middle income,,3/15/20,95091
Upper middle income,,3/16/20,96930
Upper middle income,,3/17/20,98582
Upper middle income,,3/18/20,100401
Upper middle income,,3/19/20,102465
Upper middle income,,3/20/20,104653
Upper middle income,,3/21/20,107508
Upper middle income,,3/22/20,110321
Upper middle income,,3/23/20,113538
Upper middle income,,3/24/20,116996
Upper middle income,,3/25/20,120920
Upper middle income,,3/26/20,125769
Upper middle income,,3/27/20,131828
Upper middle income,,3/28/20,139539
Upper middle income,,3/29/20,146872
Upper middle income,,3/30/20,154187
Upper middle income,,3/31/20,161425
Upper middle income,,4/1/20,170894
Upper middle income,,4/2/20,180364
Upper middle income,,4/3/20,189976
Upper middle income,,4/4/20,197361
Upper middle income,,4/5/20,209977
Upper middle income,,4/6/20,220113
Upper middle income,,4/7/20,229815
Upper middle income,,4/8/20,241695
Upper middle income,,4/9/20,255811
Upper middle income,,4/10/20,269145
Upper middle income,,4/11/20,285068
Upper middle income,,4/12/20,298643
Upper middle income,,4/13/20,312349
Upper middle income,,4/14/20,324272
Upper middle income,,4/15/20,340209
Upper middle income,,4/16/20,357211
Upper middle income,,4/17/20,374084
Upper middle income,,4/18/20,392152
Upper middle income,,4/19/20,409230
Uruguay,URY,3/15/20,6
Uruguay,URY,3/16/20,8
Uruguay,URY,3/17/20,29
Uruguay,URY,3/18/20,50
Uruguay,URY,3/19/20,79
Uruguay,URY,3/20/20,94
Uruguay,URY,3/21/20,110
Uruguay,URY,3/22/20,135
Uruguay,URY,3/23/20,158
Uruguay,URY,3/24/20,162
Uruguay,URY,3/25/20,189
Uruguay,URY,3/26/20,217
Uruguay,URY,3/27/20,238
Uruguay,URY,3/28/20,238
Uruguay,URY,3/29/20,304
Uruguay,URY,3/30/20,309
Uruguay,URY,3/31/20,320
Uruguay,URY,4/1/20,338
Uruguay,URY,4/2/20,338
Uruguay,URY,4/3/20,369
Uruguay,URY,4/4/20,386
Uruguay,URY,4/5/20,400
Uruguay,URY,4/6/20,406
Uruguay,URY,4/7/20,415
Uruguay,URY,4/8/20,424
Uruguay,URY,4/9/20,456
Uruguay,URY,4/10/20,473
Uruguay,URY,4/11/20,494
Uruguay,URY,4/12/20,501
Uruguay,URY,4/13/20,512
Uruguay,URY,4/14/20,521
Uruguay,URY,4/15/20,533
Uruguay,URY,4/16/20,539
Uruguay,URY,4/17/20,552
Uruguay,URY,4/18/20,570
Uruguay,URY,4/19/20,588
Uzbekistan,UZB,3/16/20,6
Uzbekistan,UZB,3/17/20,8
Uzbekistan,UZB,3/18/20,16
Uzbekistan,UZB,3/19/20,23
Uzbekistan,UZB,3/20/20,23
Uzbekistan,UZB,3/21/20,33
Uzbekistan,UZB,3/22/20,33
Uzbekistan,UZB,3/23/20,46
Uzbekistan,UZB,3/24/20,49
Uzbekistan,UZB,3/25/20,55
Uzbekistan,UZB,3/26/20,65
Uzbekistan,UZB,3/27/20,83
Uzbekistan,UZB,3/28/20,104
Uzbekistan,UZB,3/29/20,133
Uzbekistan,UZB,3/30/20,145
Uzbekistan,UZB,3/31/20,149
Uzbekistan,UZB,4/1/20,173
Uzbekistan,UZB,4/2/20,187
Uzbekistan,UZB,4/3/20,190
Uzbekistan,UZB,4/4/20,227
Uzbekistan,UZB,4/5/20,266
Uzbekistan,UZB,4/6/20,342
Uzbekistan,UZB,4/7/20,397
Uzbekistan,UZB,4/8/20,504
Uzbekistan,UZB,4/9/20,555
Uzbekistan,UZB,4/10/20,582
Uzbekistan,UZB,4/11/20,624
Uzbekistan,UZB,4/12/20,796
Uzbekistan,UZB,4/13/20,865
Uzbekistan,UZB,4/14/20,998
Uzbekistan,UZB,4/15/20,1165
Uzbekistan,UZB,4/16/20,1302
Uzbekistan,UZB,4/17/20,1380
Uzbekistan,UZB,4/18/20,1450
Uzbekistan,UZB,4/19/20,1495
Vatican,VAT,3/7/20,1
Vatican,VAT,3/16/20,1
Vatican,VAT,3/17/20,1
Vatican,VAT,3/18/20,1
Vatican,VAT,3/19/20,1
Vatican,VAT,3/20/20,1
Vatican,VAT,3/21/20,1
Vatican,VAT,3/22/20,1
Vatican,VAT,3/23/20,1
Vatican,VAT,3/24/20,1
Vatican,VAT,3/25/20,1
Vatican,VAT,3/26/20,1
Vatican,VAT,3/27/20,5
Vatican,VAT,3/28/20,5
Vatican,VAT,3/29/20,6
Vatican,VAT,3/30/20,6
Vatican,VAT,3/31/20,6
Vatican,VAT,4/1/20,6
Vatican,VAT,4/2/20,6
Vatican,VAT,4/3/20,6
Vatican,VAT,4/4/20,7
Vatican,VAT,4/5/20,7
Vatican,VAT,4/6/20,7
Vatican,VAT,4/7/20,7
Vatican,VAT,4/8/20,7
Vatican,VAT,4/9/20,8
Vatican,VAT,4/10/20,8
Vatican,VAT,4/11/20,8
Vatican,VAT,4/12/20,8
Vatican,VAT,4/13/20,8
Vatican,VAT,4/14/20,8
Vatican,VAT,4/15/20,8
Vatican,VAT,4/16/20,8
Vatican,VAT,4/17/20,8
Vatican,VAT,4/18/20,8
Vatican,VAT,4/19/20,8
Venezuela,VEN,3/15/20,10
Venezuela,VEN,3/16/20,15
Venezuela,VEN,3/17/20,33
Venezuela,VEN,3/18/20,33
Venezuela,VEN,3/19/20,33
Venezuela,VEN,3/20/20,33
Venezuela,VEN,3/21/20,36
Venezuela,VEN,3/22/20,36
