Entity,ISO3,Date, (cases per million),Days since the total confirmed cases per million people reached 1 (days)
Taiwan,TWN,4/8/20,15.78719201,48
Taiwan,TWN,4/9/20,15.91315365,49
Taiwan,TWN,4/10/20,15.95514086,50
Taiwan,TWN,4/11/20,15.95514086,51
Taiwan,TWN,4/12/20,16.16507693,52
Taiwan,TWN,4/13/20,16.29103856,53
Taiwan,TWN,4/14/20,16.50097463,54
Taiwan,TWN,4/15/20,16.58494905,55
Taiwan,TWN,4/16/20,16.58494905,56
Taiwan,TWN,4/17/20,16.58494905,57
Taiwan,TWN,4/18/20,16.58494905,58
Taiwan,TWN,4/19/20,16.71091069,59
Tanzania,TZA,3/17/20,0.016740825,
Tanzania,TZA,3/18/20,0.016740825,
Tanzania,TZA,3/19/20,0.050222475,
Tanzania,TZA,3/20/20,0.050222475,
Tanzania,TZA,3/21/20,0.050222475,
Tanzania,TZA,3/22/20,0.100444949,
Tanzania,TZA,3/23/20,0.200889899,
Tanzania,TZA,3/24/20,0.200889899,
Tanzania,TZA,3/25/20,0.200889899,
Tanzania,TZA,3/26/20,0.200889899,
Tanzania,TZA,3/27/20,0.217630724,
Tanzania,TZA,3/28/20,0.217630724,
Tanzania,TZA,3/29/20,0.217630724,
Tanzania,TZA,3/30/20,0.234371549,
Tanzania,TZA,3/31/20,0.318075673,
Tanzania,TZA,4/1/20,0.318075673,
Tanzania,TZA,4/2/20,0.334816498,
Tanzania,TZA,4/3/20,0.351557323,
Tanzania,TZA,4/4/20,0.351557323,
Tanzania,TZA,4/5/20,0.351557323,
Tanzania,TZA,4/6/20,0.368298148,
Tanzania,TZA,4/7/20,0.401779797,
Tanzania,TZA,4/8/20,0.401779797,
Tanzania,TZA,4/9/20,0.418520622,
Tanzania,TZA,4/10/20,0.418520622,
Tanzania,TZA,4/11/20,0.535706397,
Tanzania,TZA,4/12/20,0.535706397,
Tanzania,TZA,4/13/20,0.535706397,
Tanzania,TZA,4/14/20,0.770077945,
Tanzania,TZA,4/15/20,0.887263719,
Tanzania,TZA,4/16/20,1.473192591,0
Tanzania,TZA,4/17/20,1.57363754,1
Tanzania,TZA,4/18/20,2.460901259,2
Tanzania,TZA,4/19/20,2.477642084,3
Thailand,THA,12/31/19,0,
Thailand,THA,1/1/20,0,
Thailand,THA,1/2/20,0,
Thailand,THA,1/3/20,0,
Thailand,THA,1/4/20,0,
Thailand,THA,1/5/20,0,
Thailand,THA,1/6/20,0,
Thailand,THA,1/7/20,0,
Thailand,THA,1/8/20,0,
Thailand,THA,1/9/20,0,
Thailand,THA,1/10/20,0,
Thailand,THA,1/11/20,0,
Thailand,THA,1/12/20,0,
Thailand,THA,1/13/20,0.014326652,
Thailand,THA,1/14/20,0.014326652,
Thailand,THA,1/15/20,0.014326652,
Thailand,THA,1/16/20,0.014326652,
Thailand,THA,1/17/20,0.028653304,
Thailand,THA,1/18/20,0.028653304,
Thailand,THA,1/19/20,0.028653304,
Thailand,THA,1/20/20,0.028653304,
Thailand,THA,1/21/20,0.028653304,
Thailand,THA,1/22/20,0.057306608,
Thailand,THA,1/23/20,0.057306608,
Thailand,THA,1/24/20,0.057306608,
Thailand,THA,1/25/20,0.07163326,
Thailand,THA,1/26/20,0.07163326,
Thailand,THA,1/27/20,0.114613217,
Thailand,THA,1/28/20,0.200573129,
Thailand,THA,1/29/20,0.200573129,
Thailand,THA,1/30/20,0.200573129,
Thailand,THA,1/31/20,0.200573129,
Thailand,THA,2/1/20,0.27220639,
Thailand,THA,2/2/20,0.27220639,
Thailand,THA,2/3/20,0.27220639,
Thailand,THA,2/4/20,0.27220639,
Thailand,THA,2/5/20,0.358166302,
Thailand,THA,2/6/20,0.358166302,
Thailand,THA,2/7/20,0.358166302,
Thailand,THA,2/8/20,0.458452867,
Thailand,THA,2/9/20,0.458452867,
Thailand,THA,2/10/20,0.458452867,
Thailand,THA,2/11/20,0.458452867,
Thailand,THA,2/12/20,0.472779519,
Thailand,THA,2/13/20,0.472779519,
Thailand,THA,2/14/20,0.472779519,
Thailand,THA,2/15/20,0.487106171,
Thailand,THA,2/16/20,0.487106171,
Thailand,THA,2/17/20,0.487106171,
Thailand,THA,2/18/20,0.501432823,
Thailand,THA,2/19/20,0.501432823,
Thailand,THA,2/20/20,0.501432823,
Thailand,THA,2/21/20,0.501432823,
Thailand,THA,2/22/20,0.501432823,
Thailand,THA,2/23/20,0.501432823,
Thailand,THA,2/24/20,0.501432823,
Thailand,THA,2/25/20,0.530086127,
Thailand,THA,2/26/20,0.573066083,
Thailand,THA,2/27/20,0.573066083,
Thailand,THA,2/28/20,0.573066083,
Thailand,THA,2/29/20,0.601719387,
Thailand,THA,3/1/20,0.601719387,
Thailand,THA,3/2/20,0.616046039,
Thailand,THA,3/5/20,0.673352648,
Thailand,THA,3/7/20,0.716332604,
Thailand,THA,3/11/20,0.845272473,
Thailand,THA,3/12/20,1.002865646,0
Thailand,THA,3/13/20,,1
Thailand,THA,3/14/20,1.174785471,2
Thailand,THA,3/15/20,1.174785471,3
Thailand,THA,3/16/20,1.633238337,4
Thailand,THA,3/17/20,2.535817418,5
Thailand,THA,3/18/20,2.535817418,6
Thailand,THA,3/19/20,2.535817418,7
Thailand,THA,3/20/20,3.037250241,8
Thailand,THA,3/21/20,5.243554661,9
Thailand,THA,3/22/20,8.581664596,10
Thailand,THA,3/23/20,10.32951615,11
Thailand,THA,3/24/20,11.84814127,12
Thailand,THA,3/25/20,13.38109304,13
Thailand,THA,3/26/20,14.97135142,14
Thailand,THA,3/27/20,16.27507676,15
Thailand,THA,3/28/20,16.27507676,16
Thailand,THA,3/29/20,17.83668184,17
Thailand,THA,3/30/20,19.88539309,18
Thailand,THA,3/31/20,23.65330258,19
Thailand,THA,4/1/20,23.65330258,20
Thailand,THA,4/2/20,25.37250083,21
Thailand,THA,4/3/20,26.86247265,22
Thailand,THA,4/4/20,28.33811781,23
Thailand,THA,4/5/20,31.07450836,24
Thailand,THA,4/6/20,31.80516762,25
Thailand,THA,4/7/20,32.3495804,26
Thailand,THA,4/8/20,33.93983878,27
Thailand,THA,4/9/20,34.71347799,28
Thailand,THA,4/10/20,35.42981059,29
Thailand,THA,4/11/20,36.07450994,30
Thailand,THA,4/12/20,36.54728946,31
Thailand,THA,4/13/20,36.94843571,32
Thailand,THA,4/14/20,37.43554189,33
Thailand,THA,4/15/20,37.86534145,34
Thailand,THA,4/16/20,38.28081436,35
Thailand,THA,4/17/20,38.68196062,36
Thailand,THA,4/18/20,38.68196062,37
Thailand,THA,4/19/20,39.15474013,38
Timor,TLS,3/22/20,0.758470983,
Timor,TLS,3/23/20,0.758470983,
Timor,TLS,3/24/20,0.758470983,
Timor,TLS,3/25/20,0.758470983,
Timor,TLS,3/26/20,0.758470983,
Timor,TLS,3/27/20,0.758470983,
Timor,TLS,3/28/20,0.758470983,
Timor,TLS,3/29/20,0.758470983,
Timor,TLS,3/30/20,0.758470983,
Timor,TLS,3/31/20,0.758470983,
Timor,TLS,4/1/20,0.758470983,
Timor,TLS,4/2/20,0.758470983,
Timor,TLS,4/3/20,0.758470983,
Timor,TLS,4/4/20,0.758470983,
Timor,TLS,4/5/20,0.758470983,
Timor,TLS,4/6/20,0.758470983,
Timor,TLS,4/7/20,0.758470983,
Timor,TLS,4/8/20,0.758470983,
Timor,TLS,4/9/20,0.758470983,
Timor,TLS,4/10/20,1.516941966,0
Timor,TLS,4/11/20,1.516941966,1
Timor,TLS,4/12/20,1.516941966,2
Timor,TLS,4/13/20,1.516941966,3
Timor,TLS,4/14/20,3.033883933,4
Timor,TLS,4/15/20,4.550825899,5
Timor,TLS,4/16/20,4.550825899,6
Timor,TLS,4/17/20,13.6524777,7
Timor,TLS,4/18/20,13.6524777,8
Timor,TLS,4/19/20,13.6524777,9
Togo,TGO,3/7/20,0.120791372,
Togo,TGO,3/15/20,0.120791372,
Togo,TGO,3/16/20,0.120791372,
Togo,TGO,3/17/20,0.120791372,
Togo,TGO,3/18/20,0.120791372,
Togo,TGO,3/19/20,0.120791372,
Togo,TGO,3/20/20,0.120791372,
Togo,TGO,3/21/20,1.087122347,0
Togo,TGO,3/22/20,1.811870579,1
Togo,TGO,3/23/20,1.811870579,2
Togo,TGO,3/24/20,2.174244695,3
Togo,TGO,3/25/20,2.174244695,4
Togo,TGO,3/26/20,2.778201554,5
Togo,TGO,3/27/20,2.898992926,6
Togo,TGO,3/28/20,3.019784298,7
Togo,TGO,3/29/20,3.382158414,8
Togo,TGO,3/30/20,3.623741158,9
Togo,TGO,3/31/20,4.106906645,10
Togo,TGO,4/1/20,4.106906645,11
Togo,TGO,4/2/20,4.348489389,12
Togo,TGO,4/3/20,4.710863505,13
Togo,TGO,4/4/20,4.831654877,14
Togo,TGO,4/5/20,4.952446249,15
Togo,TGO,4/6/20,5.314820365,16
Togo,TGO,4/7/20,7.005899571,17
Togo,TGO,4/8/20,7.851439175,18
Togo,TGO,4/9/20,8.455396034,19
Togo,TGO,4/10/20,8.81777015,20
Togo,TGO,4/11/20,9.180144266,21
Togo,TGO,4/12/20,9.180144266,22
Togo,TGO,4/13/20,9.180144266,23
Togo,TGO,4/14/20,9.300935638,24
Togo,TGO,4/15/20,9.300935638,25
Togo,TGO,4/16/20,9.784101126,26
Togo,TGO,4/17/20,9.784101126,27
Togo,TGO,4/18/20,10.02568387,28
Togo,TGO,4/19/20,10.14647524,29
Trinidad and Tobago,TTO,3/13/20,0.714545503,
Trinidad and Tobago,TTO,3/14/20,1.429091005,0
Trinidad and Tobago,TTO,3/15/20,1.429091005,1
Trinidad and Tobago,TTO,3/16/20,2.85818201,2
Trinidad and Tobago,TTO,3/17/20,3.572727513,3
Trinidad and Tobago,TTO,3/18/20,5.001818518,4
Trinidad and Tobago,TTO,3/19/20,6.430909524,5
Trinidad and Tobago,TTO,3/20/20,6.430909524,6
Trinidad and Tobago,TTO,3/21/20,6.430909524,7
Trinidad and Tobago,TTO,3/22/20,35.01272963,8
Trinidad and Tobago,TTO,3/23/20,35.72727513,9
Trinidad and Tobago,TTO,3/24/20,36.44182063,10
Trinidad and Tobago,TTO,3/25/20,40.72909365,11
Trinidad and Tobago,TTO,3/26/20,42.87273016,12
Trinidad and Tobago,TTO,3/27/20,46.44545767,13
Trinidad and Tobago,TTO,3/28/20,47.16000317,14
Trinidad and Tobago,TTO,3/29/20,52.87636719,15
Trinidad and Tobago,TTO,3/30/20,55.7345492,16
Trinidad and Tobago,TTO,3/31/20,60.73636772,17
Trinidad and Tobago,TTO,4/1/20,62.16545873,18
Trinidad and Tobago,TTO,4/2/20,63.59454973,19
Trinidad and Tobago,TTO,4/3/20,69.31091375,20
Trinidad and Tobago,TTO,4/4/20,71.45455026,21
Trinidad and Tobago,TTO,4/5/20,73.59818677,22
Trinidad and Tobago,TTO,4/6/20,74.31273227,23
Trinidad and Tobago,TTO,4/7/20,75.02727777,24
Trinidad and Tobago,TTO,4/8/20,76.45636878,25
Trinidad and Tobago,TTO,4/9/20,76.45636878,26
Trinidad and Tobago,TTO,4/10/20,77.88545979,27
Trinidad and Tobago,TTO,4/11/20,77.88545979,28
Trinidad and Tobago,TTO,4/12/20,80.02909629,29
Trinidad and Tobago,TTO,4/13/20,80.7436418,30
Trinidad and Tobago,TTO,4/14/20,80.7436418,31
Trinidad and Tobago,TTO,4/15/20,80.7436418,32
Trinidad and Tobago,TTO,4/16/20,81.4581873,33
Trinidad and Tobago,TTO,4/17/20,81.4581873,34
Trinidad and Tobago,TTO,4/18/20,81.4581873,35
Trinidad and Tobago,TTO,4/19/20,81.4581873,36
Tunisia,TUN,3/3/20,0.084612262,
Tunisia,TUN,3/10/20,0.169224524,
Tunisia,TUN,3/11/20,0.423061309,
Tunisia,TUN,3/12/20,0.592285832,
Tunisia,TUN,3/13/20,1.099959403,0
Tunisia,TUN,3/14/20,1.353796188,1
Tunisia,TUN,3/15/20,1.353796188,2
Tunisia,TUN,3/16/20,1.523020712,3
Tunisia,TUN,3/17/20,1.692245235,4
Tunisia,TUN,3/18/20,2.030694283,5
Tunisia,TUN,3/19/20,2.453755591,6
Tunisia,TUN,3/20/20,3.299878209,7
Tunisia,TUN,3/21/20,4.569062136,8
Tunisia,TUN,3/22/20,5.076735706,9
Tunisia,TUN,3/23/20,6.345919633,10
Tunisia,TUN,3/24/20,7.530491298,11
Tunisia,TUN,3/25/20,9.645797842,12
Tunisia,TUN,3/26/20,14.63792129,13
Tunisia,TUN,3/27/20,14.63792129,14
Tunisia,TUN,3/28/20,19.20698342,15
Tunisia,TUN,3/29/20,19.20698342,16
Tunisia,TUN,3/30/20,23.52220877,17
Tunisia,TUN,3/31/20,26.39902567,18
Tunisia,TUN,4/1/20,30.62963876,19
Tunisia,TUN,4/2/20,33.33723114,20
Tunisia,TUN,4/3/20,38.49857911,21
Tunisia,TUN,4/4/20,38.49857911,22
Tunisia,TUN,4/5/20,41.88306958,23
Tunisia,TUN,4/6/20,46.79058076,24
Tunisia,TUN,4/7/20,48.56743826,25
Tunisia,TUN,4/8/20,50.42890802,26
Tunisia,TUN,4/9/20,52.71343908,27
Tunisia,TUN,4/10/20,54.40568432,28
Tunisia,TUN,4/11/20,56.77482765,29
Tunisia,TUN,4/12/20,57.95939931,30
Tunisia,TUN,4/13/20,59.82086907,31
Tunisia,TUN,4/14/20,61.42850205,32
Tunisia,TUN,4/15/20,63.20535954,33
Tunisia,TUN,4/16/20,65.99756418,34
Tunisia,TUN,4/17/20,69.55127918,35
Tunisia,TUN,4/18/20,73.10499417,36
Tunisia,TUN,4/19/20,73.27421869,37
Turkey,TUR,3/12/20,0.011856901,
Turkey,TUR,3/13/20,0.023713803,
Turkey,TUR,3/16/20,0.213424225,
Turkey,TUR,3/17/20,0.557274365,
Turkey,TUR,3/18/20,1.161976335,0
Turkey,TUR,3/19/20,2.264668164,1
Turkey,TUR,3/20/20,4.256627596,2
Turkey,TUR,3/21/20,7.944123925,3
Turkey,TUR,3/22/20,11.22848561,4
Turkey,TUR,3/23/20,14.65513011,5
Turkey,TUR,3/24/20,18.12920221,6
Turkey,TUR,3/25/20,22.19611939,7
Turkey,TUR,3/26/20,28.84784106,8
Turkey,TUR,3/27/20,43.02869511,9
Turkey,TUR,3/28/20,67.56062407,10
Turkey,TUR,3/29/20,87.76478402,11
Turkey,TUR,3/30/20,109.28506,12
Turkey,TUR,3/31/20,128.3746713,13
Turkey,TUR,4/1/20,160.4357326,14
Turkey,TUR,4/2/20,185.9043568,15
Turkey,TUR,4/3/20,215.0249065,16
Turkey,TUR,4/4/20,248.0582338,17
Turkey,TUR,4/5/20,283.7830777,18
Turkey,TUR,4/6/20,320.9544635,19
Turkey,TUR,4/7/20,358.279989,20
Turkey,TUR,4/8/20,404.4270492,21
Turkey,TUR,4/9/20,453.2419122,22
Turkey,TUR,4/10/20,501.3335042,23
Turkey,TUR,4/11/20,557.6182151,24
Turkey,TUR,4/12/20,618.5389744,25
Turkey,TUR,4/13/20,675.3216751,26
Turkey,TUR,4/14/20,723.8519724,27
Turkey,TUR,4/15/20,772.0147058,28
Turkey,TUR,4/16/20,822.7741006,29
Turkey,TUR,4/17/20,879.6990842,30
Turkey,TUR,4/18/20,931.3121759,31
Turkey,TUR,4/19/20,976.1668338,32
Turks and Caicos Islands,TCA,3/25/20,25.82778036,0
Turks and Caicos Islands,TCA,3/26/20,25.82778036,1
Turks and Caicos Islands,TCA,3/27/20,51.65556072,2
Turks and Caicos Islands,TCA,3/28/20,51.65556072,3
Turks and Caicos Islands,TCA,3/29/20,129.1389018,4
Turks and Caicos Islands,TCA,3/30/20,129.1389018,5
Turks and Caicos Islands,TCA,3/31/20,129.1389018,6
Turks and Caicos Islands,TCA,4/1/20,129.1389018,7
Turks and Caicos Islands,TCA,4/2/20,129.1389018,8
Turks and Caicos Islands,TCA,4/3/20,129.1389018,9
Turks and Caicos Islands,TCA,4/4/20,129.1389018,10
Turks and Caicos Islands,TCA,4/5/20,129.1389018,11
Turks and Caicos Islands,TCA,4/6/20,129.1389018,12
Turks and Caicos Islands,TCA,4/7/20,206.6222429,13
Turks and Caicos Islands,TCA,4/8/20,206.6222429,14
Turks and Caicos Islands,TCA,4/9/20,206.6222429,15
Turks and Caicos Islands,TCA,4/10/20,206.6222429,16
Turks and Caicos Islands,TCA,4/11/20,232.4500232,17
Turks and Caicos Islands,TCA,4/12/20,232.4500232,18
Turks and Caicos Islands,TCA,4/13/20,232.4500232,19
Turks and Caicos Islands,TCA,4/14/20,258.2778036,20
Turks and Caicos Islands,TCA,4/15/20,258.2778036,21
Turks and Caicos Islands,TCA,4/16/20,284.105584,22
Turks and Caicos Islands,TCA,4/17/20,284.105584,23
Turks and Caicos Islands,TCA,4/18/20,284.105584,24
Turks and Caicos Islands,TCA,4/19/20,284.105584,25
Uganda,UGA,3/22/20,0.021862224,
Uganda,UGA,3/23/20,0.021862224,
Uganda,UGA,3/24/20,0.196760018,
Uganda,UGA,3/25/20,0.196760018,
Uganda,UGA,3/26/20,0.30607114,
Uganda,UGA,3/27/20,0.30607114,
Uganda,UGA,3/28/20,0.30607114,
Uganda,UGA,3/29/20,0.655866728,
Uganda,UGA,3/30/20,0.721453401,
Uganda,UGA,3/31/20,0.721453401,
Uganda,UGA,4/1/20,0.961937868,
Uganda,UGA,4/2/20,0.961937868,
Uganda,UGA,4/3/20,0.983800092,
Uganda,UGA,4/4/20,1.049386765,0
Uganda,UGA,4/5/20,1.049386765,1
Uganda,UGA,4/6/20,1.136835662,2
Uganda,UGA,4/7/20,1.136835662,3
Uganda,UGA,4/8/20,1.136835662,4
Uganda,UGA,4/9/20,1.158697886,5
Uganda,UGA,4/10/20,1.158697886,6
Uganda,UGA,4/11/20,1.158697886,7
Uganda,UGA,4/12/20,1.158697886,8
Uganda,UGA,4/13/20,1.18056011,9
Uganda,UGA,4/14/20,1.18056011,10
Uganda,UGA,4/15/20,1.202422334,11
Uganda,UGA,4/16/20,1.202422334,12
Uganda,UGA,4/17/20,1.202422334,13
Uganda,UGA,4/18/20,1.202422334,14
Uganda,UGA,4/19/20,1.202422334,15
Ukraine,UKR,3/4/20,0.022865631,
Ukraine,UKR,3/13/20,0.068596893,
Ukraine,UKR,3/16/20,0.068596893,
Ukraine,UKR,3/17/20,0.114328156,
Ukraine,UKR,3/18/20,0.320118835,
Ukraine,UKR,3/19/20,0.434446991,
Ukraine,UKR,3/20/20,0.594506409,
Ukraine,UKR,3/21/20,0.594506409,
Ukraine,UKR,3/22/20,0.937490875,
Ukraine,UKR,3/23/20,1.074684662,0
Ukraine,UKR,3/24/20,1.66919107,1
Ukraine,UKR,3/25/20,1.920713013,2
Ukraine,UKR,3/26/20,2.583816315,3
Ukraine,UKR,3/27/20,3.567038452,4
Ukraine,UKR,3/28/20,4.98470758,5
Ukraine,UKR,3/29/20,7.111211273,6
Ukraine,UKR,3/30/20,9.557833801,7
Ukraine,UKR,3/31/20,10.97550293,8
Ukraine,UKR,4/1/20,12.55323148,9
Ukraine,UKR,4/2/20,18.1553111,10
Ukraine,UKR,4/3/20,18.38396741,11
Ukraine,UKR,4/4/20,22.5683779,12
Ukraine,UKR,4/5/20,25.06073169,13
Ukraine,UKR,4/6/20,28.60490451,14
Ukraine,UKR,4/7/20,30.15976742,15
Ukraine,UKR,4/8/20,33.42955267,16
Ukraine,UKR,4/9/20,38.13987268,17
Ukraine,UKR,4/10/20,43.26177405,18
Ukraine,UKR,4/11/20,50.37298532,19
Ukraine,UKR,4/12/20,57.4155997,20
Ukraine,UKR,4/13/20,63.49785757,21
Ukraine,UKR,4/14/20,70.92918768,22
Ukraine,UKR,4/15/20,77.10290808,23
Ukraine,UKR,4/16/20,95.14389102,24
Ukraine,UKR,4/17/20,102.026446,25
Ukraine,UKR,4/18/20,116.7519124,26
Ukraine,UKR,4/19/20,124.5948239,27
United Arab Emirates,ARE,12/31/19,0,
United Arab Emirates,ARE,1/1/20,0,
United Arab Emirates,ARE,1/2/20,0,
United Arab Emirates,ARE,1/3/20,0,
United Arab Emirates,ARE,1/4/20,0,
United Arab Emirates,ARE,1/5/20,0,
United Arab Emirates,ARE,1/6/20,0,
United Arab Emirates,ARE,1/7/20,0,
United Arab Emirates,ARE,1/8/20,0,
United Arab Emirates,ARE,1/9/20,0,
United Arab Emirates,ARE,1/10/20,0,
United Arab Emirates,ARE,1/11/20,0,
United Arab Emirates,ARE,1/12/20,0,
United Arab Emirates,ARE,1/13/20,0,
United Arab Emirates,ARE,1/14/20,0,
United Arab Emirates,ARE,1/15/20,0,
United Arab Emirates,ARE,1/16/20,0,
United Arab Emirates,ARE,1/17/20,0,
United Arab Emirates,ARE,1/18/20,0,
United Arab Emirates,ARE,1/19/20,0,
United Arab Emirates,ARE,1/20/20,0,
United Arab Emirates,ARE,1/21/20,0,
United Arab Emirates,ARE,1/22/20,0,
United Arab Emirates,ARE,1/23/20,0,
United Arab Emirates,ARE,1/24/20,0,
United Arab Emirates,ARE,1/25/20,0,
United Arab Emirates,ARE,1/26/20,0,
United Arab Emirates,ARE,1/27/20,0.101108145,
United Arab Emirates,ARE,1/28/20,0.101108145,
United Arab Emirates,ARE,1/29/20,0.101108145,
United Arab Emirates,ARE,1/30/20,0.404432581,
United Arab Emirates,ARE,1/31/20,0.404432581,
United Arab Emirates,ARE,2/1/20,0.404432581,
United Arab Emirates,ARE,2/2/20,0.505540726,
United Arab Emirates,ARE,2/3/20,0.505540726,
United Arab Emirates,ARE,2/4/20,0.505540726,
United Arab Emirates,ARE,2/5/20,0.505540726,
United Arab Emirates,ARE,2/6/20,0.505540726,
United Arab Emirates,ARE,2/7/20,0.505540726,
United Arab Emirates,ARE,2/8/20,0.707757017,
United Arab Emirates,ARE,2/9/20,0.707757017,
United Arab Emirates,ARE,2/10/20,0.707757017,
United Arab Emirates,ARE,2/11/20,0.808865162,
United Arab Emirates,ARE,2/12/20,0.808865162,
United Arab Emirates,ARE,2/13/20,0.808865162,
United Arab Emirates,ARE,2/14/20,0.808865162,
United Arab Emirates,ARE,2/15/20,0.808865162,
United Arab Emirates,ARE,2/16/20,0.808865162,
United Arab Emirates,ARE,2/17/20,0.909973307,
United Arab Emirates,ARE,2/18/20,0.909973307,
United Arab Emirates,ARE,2/19/20,0.909973307,
United Arab Emirates,ARE,2/20/20,0.909973307,
United Arab Emirates,ARE,2/21/20,0.909973307,
United Arab Emirates,ARE,2/22/20,1.112189598,0
United Arab Emirates,ARE,2/23/20,1.314405889,1
United Arab Emirates,ARE,2/24/20,1.314405889,2
United Arab Emirates,ARE,2/25/20,1.314405889,3
United Arab Emirates,ARE,2/26/20,1.314405889,4
United Arab Emirates,ARE,2/27/20,1.314405889,5
United Arab Emirates,ARE,2/28/20,1.92105476,6
United Arab Emirates,ARE,2/29/20,1.92105476,7
United Arab Emirates,ARE,3/1/20,2.123271051,8
United Arab Emirates,ARE,3/2/20,2.123271051,9
United Arab Emirates,ARE,3/3/20,,10
United Arab Emirates,ARE,3/4/20,2.729919922,11
United Arab Emirates,ARE,3/5/20,,12
United Arab Emirates,ARE,3/6/20,2.932136213,13
United Arab Emirates,ARE,3/7/20,,14
United Arab Emirates,ARE,3/8/20,4.549866537,15
United Arab Emirates,ARE,3/9/20,,16
United Arab Emirates,ARE,3/10/20,5.965380571,17
United Arab Emirates,ARE,3/11/20,7.48200275,18
United Arab Emirates,ARE,3/12/20,,19
United Arab Emirates,ARE,3/13/20,8.594192348,20
United Arab Emirates,ARE,3/14/20,,21
United Arab Emirates,ARE,3/15/20,8.594192348,22
United Arab Emirates,ARE,3/16/20,8.695300493,23
United Arab Emirates,ARE,3/17/20,9.908598237,24
United Arab Emirates,ARE,3/18/20,11.42522042,25
United Arab Emirates,ARE,3/19/20,11.42522042,26
United Arab Emirates,ARE,3/20/20,14.15514034,27
United Arab Emirates,ARE,3/21/20,14.15514034,28
United Arab Emirates,ARE,3/22/20,15.46954623,29
United Arab Emirates,ARE,3/23/20,15.46954623,30
United Arab Emirates,ARE,3/24/20,20.01941276,31
United Arab Emirates,ARE,3/25/20,25.07482003,32
United Arab Emirates,ARE,3/26/20,33.66901238,33
United Arab Emirates,ARE,3/27/20,33.66901238,34
United Arab Emirates,ARE,3/28/20,40.94879884,35
United Arab Emirates,ARE,3/29/20,47.31861199,36
United Arab Emirates,ARE,3/30/20,47.31861199,37
United Arab Emirates,ARE,3/31/20,61.77707676,38
United Arab Emirates,ARE,4/1/20,67.13580846,39
United Arab Emirates,ARE,4/2/20,67.13580846,40
United Arab Emirates,ARE,4/3/20,103.5347408,41
United Arab Emirates,ARE,4/4/20,103.5347408,42
United Arab Emirates,ARE,4/5/20,152.1677586,43
United Arab Emirates,ARE,4/6/20,181.8935533,44
United Arab Emirates,ARE,4/7/20,209.9005096,45
United Arab Emirates,ARE,4/8/20,238.5141147,46
United Arab Emirates,ARE,4/9/20,268.8465583,47
United Arab Emirates,ARE,4/10/20,302.3133544,48
United Arab Emirates,ARE,4/11/20,339.7233681,49
United Arab Emirates,ARE,4/12/20,377.7400307,50
United Arab Emirates,ARE,4/13/20,416.868883,51
United Arab Emirates,ARE,4/14/20,457.1099248,52
United Arab Emirates,ARE,4/15/20,498.7664806,53
United Arab Emirates,ARE,4/16/20,542.4451994,54
United Arab Emirates,ARE,4/17/20,588.9549462,55
United Arab Emirates,ARE,4/18/20,588.9549462,56
United Arab Emirates,ARE,4/19/20,637.1835315,57
United Kingdom,GBR,12/31/19,0,
United Kingdom,GBR,1/1/20,0,
United Kingdom,GBR,1/2/20,0,
United Kingdom,GBR,1/3/20,0,
United Kingdom,GBR,1/4/20,0,
United Kingdom,GBR,1/5/20,0,
United Kingdom,GBR,1/6/20,0,
United Kingdom,GBR,1/7/20,0,
United Kingdom,GBR,1/8/20,0,
United Kingdom,GBR,1/9/20,0,
United Kingdom,GBR,1/10/20,0,
United Kingdom,GBR,1/11/20,0,
United Kingdom,GBR,1/12/20,0,
United Kingdom,GBR,1/13/20,0,
United Kingdom,GBR,1/14/20,0,
United Kingdom,GBR,1/15/20,0,
United Kingdom,GBR,1/16/20,0,
United Kingdom,GBR,1/17/20,0,
United Kingdom,GBR,1/18/20,0,
United Kingdom,GBR,1/19/20,0,
United Kingdom,GBR,1/20/20,0,
United Kingdom,GBR,1/21/20,0,
United Kingdom,GBR,1/22/20,0,
United Kingdom,GBR,1/23/20,0,
United Kingdom,GBR,1/24/20,0,
United Kingdom,GBR,1/25/20,0,
United Kingdom,GBR,1/26/20,0,
United Kingdom,GBR,1/27/20,0,
United Kingdom,GBR,1/28/20,0,
United Kingdom,GBR,1/29/20,0,
United Kingdom,GBR,1/30/20,0,
United Kingdom,GBR,1/31/20,0.029461154,
United Kingdom,GBR,2/1/20,0.029461154,
United Kingdom,GBR,2/2/20,0.029461154,
United Kingdom,GBR,2/3/20,0.029461154,
United Kingdom,GBR,2/4/20,0.029461154,
United Kingdom,GBR,2/5/20,0.029461154,
United Kingdom,GBR,2/6/20,0.029461154,
United Kingdom,GBR,2/7/20,0.044191731,
United Kingdom,GBR,2/8/20,0.044191731,
United Kingdom,GBR,2/9/20,0.058922307,
United Kingdom,GBR,2/10/20,0.058922307,
United Kingdom,GBR,2/11/20,0.117844615,
United Kingdom,GBR,2/12/20,0.117844615,
United Kingdom,GBR,2/13/20,0.132575192,
United Kingdom,GBR,2/14/20,0.132575192,
United Kingdom,GBR,2/15/20,0.132575192,
United Kingdom,GBR,2/16/20,0.132575192,
United Kingdom,GBR,2/17/20,0.132575192,
United Kingdom,GBR,2/18/20,0.132575192,
United Kingdom,GBR,2/19/20,0.132575192,
United Kingdom,GBR,2/20/20,0.132575192,
United Kingdom,GBR,2/21/20,0.132575192,
United Kingdom,GBR,2/22/20,0.132575192,
United Kingdom,GBR,2/23/20,0.132575192,
